covariate,n,778,3.49,0.81,5
longevity,n,"1,982",1.37,0.89,9
Andean,j,970,2.7940513338879,0.819629000669139,5
eighty,m,"2,673",1.01,0.93,8
Pakistani,j,3301,0.819972191757133,0.790445527001137,6
dynasty,n,"2,085",1.30,0.87,7
occupant,n,"2,295",1.18,0.82,7
projector,n,"1,574",1.72,0.80,6
logically,r,"1,274",2.12,0.93,8
cross-sectional,j,798,3.39,0.84,6
grievance,n,"2,075",1.30,0.87,8
helmet,n,"6,810",0.40,0.85,8
Byzantine,j,1170,2.30745728822936,0.812990632881731,6
galactic,j,"1,244",2.17,0.71,1
paradoxical,j,"1,133",2.38,0.90,8
receptive,j,"1,654",1.63,0.94,9
franchise,n,"6,809",0.40,0.85,7
quiz,n,"2,154",1.25,0.79,8
recognizable,j,"2,216",1.22,0.90,8
dolphin,n,"4,161",0.65,0.75,6
embarrassment,n,"4,041",0.67,0.93,9
hike,n,"5,288",0.51,0.90,8
plurality,n,"1,050",2.57,0.86,6
singing,n,"3,305",0.82,0.81,6
immerse,v,"2,285",1.18,0.92,9
clerical,j,"1,380",1.95,0.86,8
matching,j,"3,297",0.82,0.90,9
neurological,j,"1,516",1.78,0.87,6
purple,j,"7,811",0.34,0.88,9
real-life,j,"2,649",1.02,0.93,8
small-scale,j,"1,253",2.15,0.87,8
behalf,n,"2,794",0.96,0.92,9
dogma,n,"1,276",2.11,0.85,8
tight,r,"9,714",0.28,0.90,9
escalate,v,"2,633",1.02,0.92,9
pressure,v,"2,846",0.95,0.91,9
slice,v,"8,362",0.32,0.87,8
extinct,j,"1,834",1.47,0.79,7
prehistoric,j,"1,516",1.77,0.86,6
mosaic,n,"1,579",1.70,0.86,6
omission,n,"1,460",1.84,0.93,8
polarization,n,"1,099",2.45,0.85,7
prophecy,n,"1,789",1.50,0.87,7
tort,n,"1,326",2.03,0.68,3
turning,n,"3,552",0.76,0.92,9
loosely,r,"3,024",0.89,0.93,9
overhead,r,"4,556",0.59,0.85,7
shy,j,"6,249",0.43,0.93,9
supplemental,j,"1,538",1.75,0.91,9
amputation,n,"1,186",2.26,0.66,2
appropriateness,n,946,2.84,0.90,8
innocence,n,"4,532",0.59,0.90,6
psychiatry,n,"1,978",1.36,0.86,8
treadmill,n,"1,787",1.50,0.77,4
campaign,v,"5,824",0.46,0.87,8
machine,v,"1,954",1.37,0.80,7
relaxed,j,"3,712",0.72,0.93,9
locale,n,"1,682",1.59,0.92,9
aloud,r,"4,408",0.61,0.89,8
outward,r,"2,094",1.28,0.87,8
hail,v,"3,768",0.71,0.93,9
caring,j,"1,854",1.44,0.84,7
injured,j,"4,476",0.60,0.88,8
clarification,n,"1,335",2.01,0.93,8
nowadays,r,"3,014",0.89,0.93,9
oppressive,j,"1,675",1.60,0.90,6
renowned,j,"2,811",0.95,0.93,9
Yoruba,j,824,3.24661881682228,0.747260954532694,2
stair,n,"13,029",0.21,0.90,8
volleyball,n,"2,558",1.05,0.77,5
board,v,"4,990",0.54,0.92,9
sight,v,"1,821",1.47,0.82,4
ignorant,j,"2,650",1.01,0.92,7
constant,n,"1,317",2.03,0.80,8
pledge,n,"4,078",0.66,0.88,9
scrutinize,v,"2,402",1.11,0.94,9
imperfect,j,"1,594",1.67,0.91,8
sacramental,j,834,3.20,0.71,2
micro,n,"1,415",1.89,0.85,8
adequacy,n,857,3.11,0.90,8
carrot,n,"6,378",0.42,0.85,9
elasticity,n,924,2.88,0.79,5
ambivalent,j,"1,417",1.88,0.90,6
earthly,j,"1,565",1.70,0.86,6
ensuing,j,"1,678",1.59,0.93,9
median,n,"1,290",2.06,0.88,7
stride,n,"3,835",0.69,0.88,9
further,v,"1,309",2.03,0.94,8
rear,v,"2,598",1.02,0.87,8
contemplation,n,"1,335",1.99,0.85,7
hiring,n,"2,680",0.99,0.91,9
T-shirt,n,9109,0.291767039264102,0.920903108537974,9
heated,j,"2,891",0.92,0.91,9
debtor,n,"1,130",2.35,0.59,5
highlight,n,"4,669",0.57,0.88,9
methane,n,"1,400",1.90,0.72,3
piety,n,"1,183",2.24,0.85,5
enormously,r,"2,613",1.02,0.93,9
impart,v,"1,678",1.58,0.93,9
closet,n,"9,355",0.28,0.91,9
impediment,n,"1,439",1.84,0.93,9
purchasing,n,"1,577",1.68,0.90,9
rodent,n,"1,697",1.56,0.73,6
susceptibility,n,991,2.67,0.85,8
upheaval,n,"1,879",1.41,0.92,9
rip,v,"8,858",0.30,0.88,8
Anglo,j,1347,1.9652570111461,0.826366246476388,7
unintended,j,"1,579",1.68,0.92,8
boyfriend,n,"9,605",0.28,0.86,8
rigor,n,"1,666",1.59,0.93,9
wherein,r,"1,181",2.24,0.93,8
right-wing,j,"2,791",0.95,0.88,7
unmarried,j,"1,753",1.51,0.87,7
informative,j,"1,445",1.83,0.92,8
sect,n,"1,609",1.64,0.79,7
extraordinarily,r,"2,699",0.98,0.93,9
team,v,"3,696",0.71,0.91,9
climatic,j,989,2.67,0.81,6
drastic,j,"2,253",1.17,0.93,9
endemic,j,"1,195",2.21,0.88,8
frustrating,j,"3,692",0.71,0.95,9
localized,j,"1,034",2.55,0.89,8
ontological,j,822,3.21,0.83,5
insurgency,n,"2,559",1.03,0.81,5
psychotherapy,n,"1,229",2.15,0.82,5
unresolved,j,"1,524",1.73,0.92,8
apostle,n,"1,365",1.93,0.80,5
casino,n,"7,400",0.36,0.82,8
folklore,n,"1,334",1.97,0.79,6
maize,n,"1,126",2.34,0.81,6
hopefully,r,"7,711",0.34,0.94,9
closeness,n,"1,564",1.68,0.73,8
dip,v,"6,231",0.42,0.89,9
postpone,v,"3,238",0.81,0.93,9
relegate,v,"1,656",1.59,0.93,8
accent,n,"7,063",0.37,0.91,9
demon,n,"4,916",0.53,0.86,7
grasp,n,"2,753",0.95,0.91,9
discredit,v,"1,906",1.38,0.89,7
haven,n,"5,844",0.45,0.92,9
sadness,n,"4,508",0.58,0.88,8
syllable,n,"1,893",1.38,0.80,6
yesterday,r,"27,892",0.09,0.94,9
dive,v,"5,139",0.51,0.87,8
Cherokee,j,2214,1.18143039479903,0.59585007415868,3
glad,j,"16,892",0.15,0.93,9
orderly,j,"2,445",1.07,0.93,9
web-based,j,"1,022",2.56,0.85,8
proclamation,n,"1,447",1.81,0.85,6
comfortably,r,"3,014",0.87,0.94,9
categorical,j,888,2.94,0.90,8
enlightened,j,"1,471",1.78,0.92,9
hurdle,n,"3,334",0.78,0.90,9
decidedly,r,"2,242",1.17,0.94,9
screw,v,"5,833",0.45,0.83,7
usher,v,"3,337",0.78,0.92,9
asleep,j,"11,508",0.23,0.92,9
instructive,j,"1,228",2.12,0.93,9
compatibility,n,"1,030",2.53,0.85,8
fetus,n,"2,370",1.10,0.86,7
flu,n,"4,915",0.53,0.78,6
influenza,n,"1,384",1.88,0.76,4
seriousness,n,"2,152",1.21,0.93,8
anything,r,"18,616",0.14,0.93,9
collide,v,"2,533",1.03,0.82,9
reshape,v,"1,788",1.46,0.94,9
contrasting,j,"1,263",2.06,0.91,8
incidental,j,"1,172",2.22,0.82,8
admiration,n,"2,876",0.91,0.91,9
royalty,n,"3,034",0.86,0.91,8
downward,j,"2,182",1.19,0.92,9
lovely,j,"10,204",0.25,0.92,8
mighty,j,"3,924",0.66,0.93,9
humankind,n,"1,270",2.05,0.86,7
intolerance,n,"1,536",1.69,0.86,7
sculptor,n,"2,264",1.15,0.78,6
wiring,n,"1,685",1.54,0.75,6
tout,v,"3,118",0.83,0.95,9
closing,j,"4,099",0.63,0.93,9
impending,j,"2,183",1.19,0.94,9
indifferent,j,"2,176",1.19,0.92,8
in-service,j,810,3.21,0.82,5
allusion,n,"1,329",1.95,0.80,5
fabrication,n,"1,298",2.00,0.81,7
manure,n,"1,750",1.48,0.74,5
oscillation,n,868,2.99,0.74,4
penetration,n,"1,377",1.89,0.92,8
neatly,r,"4,176",0.62,0.92,9
discount,v,"2,134",1.22,0.94,9
case,c,"6,360",0.41,0.93,9
concentrated,j,"1,558",1.67,0.92,9
sizable,j,"2,082",1.25,0.93,9
suggestive,j,"1,421",1.83,0.92,8
would-be,j,"2,820",0.92,0.93,9
injunction,n,"1,652",1.57,0.83,5
intimately,r,"1,690",1.54,0.93,8
spontaneously,r,"1,318",1.97,0.93,8
spreadsheet,n,"1,211",2.14,0.76,7
contaminated,j,"1,576",1.64,0.85,6
deaf,j,"3,145",0.82,0.86,8
infusion,n,"1,611",1.61,0.87,9
stratum,n,"1,190",2.17,0.89,8
thief,n,"5,339",0.48,0.89,8
tournament,n,"13,684",0.19,0.86,9
vignette,n,"1,199",2.16,0.86,7
wastewater,n,951,2.72,0.76,3
pediatric,j,"1,743",1.48,0.78,4
winning,j,"4,867",0.53,0.91,9
bonding,n,"1,695",1.52,0.88,9
fog,n,"5,592",0.46,0.82,8
fork,n,"8,481",0.30,0.87,8
microprocessor,n,"1,080",2.39,0.76,5
roller,n,"3,736",0.69,0.85,8
scent,n,"6,759",0.38,0.85,7
near,v,"4,029",0.64,0.90,9
prosper,v,"2,193",1.18,0.93,9
biomedical,j,"1,167",2.21,0.85,7
usable,j,"1,330",1.94,0.88,9
freelance,n,"2,133",1.21,0.92,9
halo,n,"1,764",1.46,0.77,5
trip,v,"4,796",0.54,0.92,9
honorable,j,"2,840",0.91,0.88,8
prosthetic,j,"1,150",2.24,0.71,2
acceptability,n,831,3.10,0.79,8
neutrality,n,"1,157",2.23,0.89,7
dull,j,"5,257",0.49,0.93,9
egalitarian,j,"1,049",2.45,0.89,7
asylum,n,"2,664",0.97,0.73,6
painted,j,"3,359",0.77,0.85,5
pulsar,n,793,3.24,0.62,1
staffer,n,"4,204",0.61,0.84,6
surrogate,n,"1,919",1.34,0.90,8
chiefly,r,"1,349",1.91,0.93,9
silence,v,"2,857",0.90,0.90,8
charismatic,j,"2,124",1.21,0.87,8
cement,n,"3,539",0.73,0.88,8
desirability,n,868,2.96,0.84,8
exposition,n,"1,538",1.67,0.88,7
sickness,n,"2,659",0.97,0.90,7
dissatisfied,j,"1,512",1.70,0.89,9
extant,j,868,2.95,0.91,8
memorable,j,"3,888",0.66,0.92,9
resultant,j,903,2.84,0.89,8
academia,n,"1,361",1.88,0.92,9
moth,n,"2,167",1.18,0.71,3
primate,n,"1,311",1.96,0.79,4
stature,n,"2,368",1.08,0.88,9
secondly,r,"3,242",0.79,0.93,8
defer,v,"2,026",1.27,0.91,9
interrelated,j,870,2.94,0.93,8
prudent,j,"1,948",1.31,0.92,9
differential,n,"1,109",2.31,0.88,8
dispense,v,"2,138",1.20,0.94,9
buying,n,"3,065",0.83,0.87,8
cheek,n,"14,550",0.18,0.92,9
flooding,n,"2,582",0.99,0.85,6
hostage,n,"8,996",0.28,0.86,7
humanist,n,917,2.79,0.79,6
professionalism,n,"1,411",1.81,0.89,8
bleed,v,"4,934",0.52,0.85,8
glow,v,"5,066",0.50,0.79,8
trail,v,"7,661",0.33,0.90,8
discriminatory,j,"1,321",1.93,0.88,7
humility,n,"1,789",1.43,0.83,7
reorganization,n,"1,491",1.71,0.90,9
stumble,v,"7,714",0.33,0.93,9
covert,j,"2,030",1.26,0.91,8
creditor,n,"2,268",1.12,0.81,5
debut,n,"6,599",0.39,0.80,8
tripod,n,"1,313",1.94,0.73,2
flash,v,"9,489",0.27,0.88,9
lest,c,"1,982",1.28,0.93,9
damaging,j,"2,179",1.17,0.92,9
jealousy,n,"2,338",1.09,0.78,6
lander,n,"1,732",1.47,0.79,5
contributing,j,"1,442",1.76,0.91,9
invaluable,j,"1,562",1.63,0.93,9
middle-aged,j,"3,492",0.73,0.91,9
pluralistic,j,947,2.68,0.86,6
helium,n,"1,217",2.09,0.71,1
hunt,n,"10,703",0.24,0.89,9
terrace,n,"3,561",0.71,0.72,5
regret,v,"6,040",0.42,0.93,9
adjacent,i,"1,880",1.35,0.90,8
breakup,n,"2,673",0.95,0.79,8
mantle,n,"2,326",1.09,0.74,6
ecclesiastical,j,862,2.94,0.80,5
superb,j,"2,996",0.85,0.89,9
hey,u,"30,050",0.08,0.93,9
subvert,v,"1,257",2.02,0.90,6
unveil,v,"3,273",0.77,0.91,8
ambient,j,"1,141",2.22,0.83,5
compulsory,j,"1,089",2.32,0.90,8
Jordanian,j,1536,1.64820882873813,0.715740836849176,5
managed,j,"1,721",1.47,0.87,7
meaningless,j,"2,291",1.11,0.93,9
outright,j,"1,958",1.29,0.92,8
lottery,n,"3,892",0.65,0.79,9
tutor,n,"1,916",1.32,0.79,7
affiliate,v,"1,653",1.53,0.93,9
fascinate,v,"3,939",0.64,0.92,9
magnify,v,"1,714",1.48,0.90,9
torture,v,"4,059",0.62,0.89,7
premier,j,"2,621",0.96,0.93,9
armor,n,"4,159",0.61,0.88,8
flank,n,"2,264",1.12,0.82,6
humanist,j,856,2.95,0.78,5
interstellar,j,"1,225",2.06,0.69,1
inhibition,n,"1,111",2.27,0.86,8
stripe,n,"3,641",0.69,0.88,8
professionally,r,"2,523",1.00,0.94,9
doom,v,"2,631",0.96,0.93,9
indulge,v,"3,114",0.81,0.94,9
cervical,j,"1,222",2.06,0.70,1
theatrical,j,"2,775",0.91,0.82,8
unconstitutional,j,"2,240",1.13,0.83,5
lifting,n,"1,872",1.35,0.87,8
programmer,n,"2,167",1.16,0.81,7
presuppose,v,885,2.85,0.89,7
Kurdish,j,2829,0.889940758366165,0.751672490998866,3
tricky,j,"3,556",0.71,0.89,9
chore,n,"3,892",0.65,0.93,9
correlate,n,737,3.42,0.85,8
waist,n,"6,896",0.37,0.87,8
counsel,v,"2,431",1.04,0.92,9
lone,j,"4,780",0.53,0.91,9
seventy,m,"2,516",1.00,0.92,8
discontent,n,"1,692",1.49,0.88,7
fabricate,v,"1,511",1.66,0.84,8
standardize,v,998,2.52,0.91,9
communicative,j,811,3.10,0.87,6
mundane,j,"1,972",1.27,0.93,9
repetitive,j,"1,559",1.61,0.92,8
assemblage,n,"1,219",2.06,0.82,6
yoga,n,"3,261",0.77,0.81,5
commence,v,"1,733",1.45,0.92,8
midwestern,j,"1,866",1.34,0.88,9
brotherhood,n,"1,732",1.45,0.79,5
cafe,n,"7,620",0.33,0.88,9
dysfunctional,j,"1,703",1.47,0.87,8
eighteenth-century,j,"1,132",2.21,0.86,6
embedded,j,"1,043",2.40,0.86,8
glorious,j,"3,702",0.68,0.92,8
nasty,j,"6,145",0.41,0.93,9
seminal,j,"1,310",1.91,0.92,8
vicious,j,"3,462",0.72,0.92,9
embrace,n,"2,749",0.91,0.90,7
fixture,n,"2,991",0.84,0.84,9
girlfriend,n,"10,962",0.23,0.91,9
lap,n,"9,894",0.25,0.89,9
blast,v,"4,884",0.51,0.88,8
nurse,v,"3,474",0.72,0.89,9
burgeoning,j,"1,803",1.39,0.93,9
populist,j,"1,760",1.42,0.85,6
simulated,j,"1,328",1.88,0.83,8
slim,j,"4,857",0.51,0.92,9
tolerant,j,"1,856",1.35,0.92,8
surrender,n,"2,231",1.12,0.84,6
transcendence,n,983,2.54,0.82,6
aforementioned,j,"1,190",2.10,0.93,8
concomitant,j,812,3.07,0.93,8
far-reaching,j,"1,379",1.81,0.93,9
mailing,n,"1,695",1.47,0.91,9
steering,n,"3,537",0.71,0.80,9
stiffness,n,"1,347",1.85,0.74,2
vicinity,n,"1,721",1.45,0.87,7
compartment,n,"3,428",0.73,0.79,7
Korean,n,2557,0.975022011439612,0.807248499937347,8
diffuse,j,962,2.59,0.87,8
malignant,j,"1,185",2.10,0.76,4
commemorate,v,"2,018",1.23,0.90,6
dissent,v,"1,183",2.10,0.80,5
bisexual,j,"1,315",1.89,0.70,6
bibliography,n,923,2.69,0.84,7
negotiator,n,"3,031",0.82,0.84,7
quasar,n,839,2.96,0.66,1
snapshot,n,"2,576",0.97,0.85,9
veto,n,"2,804",0.89,0.84,6
reliably,r,"1,248",1.99,0.90,9
uniformly,r,"1,299",1.91,0.90,8
triple,v,"2,945",0.84,0.93,9
obese,j,"1,788",1.39,0.80,7
beginner,n,"2,090",1.19,0.88,7
retiree,n,"3,021",0.82,0.78,8
deplete,v,"1,534",1.62,0.88,8
dislike,v,"3,025",0.82,0.94,9
radiate,v,"2,136",1.16,0.82,7
spare,j,"4,180",0.59,0.90,9
divergence,n,859,2.89,0.90,8
selling,n,"2,847",0.87,0.89,9
soften,v,"5,686",0.44,0.93,9
stipulate,v,"1,346",1.84,0.92,9
biased,j,"1,425",1.74,0.93,8
equatorial,j,"1,008",2.46,0.76,5
fetal,j,"1,620",1.53,0.83,8
provisional,j,"1,445",1.71,0.86,8
canyon,n,"9,748",0.25,0.85,7
contingent,n,"1,801",1.37,0.91,8
retaliation,n,"2,156",1.15,0.87,7
visualization,n,915,2.71,0.85,6
stack,v,"4,440",0.56,0.90,9
negligible,j,"1,163",2.13,0.89,9
oppressed,j,"1,198",2.06,0.88,7
predatory,j,"1,500",1.65,0.77,7
preferential,j,"1,214",2.04,0.85,8
anonymity,n,"2,824",0.88,0.89,9
perfect,v,"2,500",0.99,0.93,9
summon,v,"4,325",0.57,0.92,8
guild,n,"2,321",1.06,0.81,8
intermediary,n,"1,245",1.98,0.87,8
jurisprudence,n,987,2.50,0.73,5
lizard,n,"2,823",0.87,0.73,3
pea,n,"5,275",0.47,0.82,7
ramification,n,"1,577",1.57,0.94,8
sequencing,n,914,2.70,0.82,8
subscription,n,"2,389",1.03,0.87,9
win,n,"10,937",0.23,0.88,9
ethnically,r,"1,169",2.11,0.88,8
condition,v,"1,351",1.83,0.93,8
pile,v,"6,113",0.40,0.92,8
smooth,v,"4,030",0.61,0.89,9
celebrated,j,"2,399",1.03,0.91,7
tactile,j,"1,088",2.27,0.76,7
attractiveness,n,966,2.55,0.84,8
editing,n,"1,809",1.36,0.86,9
champion,v,"2,115",1.17,0.93,9
post-cold,j,"1,102",2.23,0.84,4
sectarian,j,"1,734",1.42,0.83,5
Egyptian,n,1930,1.27544921415666,0.849257900864496,7
materialism,n,"1,056",2.33,0.82,7
practicum,n,736,3.34,0.77,6
turkey,n,"18,380",0.13,0.84,8
defining,j,"1,740",1.41,0.93,8
floating,j,"2,792",0.88,0.86,8
handsome,j,"8,122",0.30,0.93,9
betrayal,n,"2,731",0.90,0.89,6
Nazi,n,2826,0.869821441769774,0.87434594187579,6
retrospect,n,"2,140",1.15,0.93,9
savannah,n,"2,778",0.88,0.73,6
trafficking,n,"1,868",1.32,0.82,4
overthrow,v,"2,141",1.15,0.87,6
recite,v,"3,475",0.71,0.92,8
scramble,v,"6,583",0.37,0.92,9
okay,j,"10,630",0.23,0.91,9
perpetual,j,"2,003",1.23,0.92,9
Presbyterian,j,2090,1.17445636629685,0.821662537874939,6
ripe,j,"3,872",0.63,0.92,9
sporting,j,"3,133",0.78,0.86,9
adherent,n,"1,096",2.24,0.91,8
deforestation,n,"1,062",2.31,0.79,5
heroine,n,"2,450",1.00,0.80,6
resignation,n,"4,102",0.60,0.90,8
unrest,n,"2,044",1.20,0.87,7
coat,v,"4,242",0.58,0.83,5
Indonesian,j,1918,1.27795214633965,0.82850188676436,8
fin,n,"2,500",0.98,0.80,6
inpatient,n,967,2.53,0.77,4
precaution,n,"2,815",0.87,0.90,9
terminal,n,"4,132",0.59,0.88,9
pending,j,"3,154",0.78,0.90,9
sincere,j,"2,942",0.83,0.92,9
ceramics,n,"2,537",0.96,0.83,7
duck,n,"9,199",0.27,0.88,9
inn,n,"6,499",0.38,0.91,8
zoning,n,"2,316",1.06,0.78,7
adjunct,n,"1,265",1.93,0.89,8
filing,n,"3,086",0.79,0.83,5
yeah,u,"116,972",0.02,0.91,9
harness,v,"1,698",1.44,0.90,9
long-range,j,"1,907",1.28,0.90,9
forefront,n,"1,955",1.25,0.94,9
yell,v,"14,192",0.17,0.93,9
drunk,j,"8,485",0.29,0.90,9
tense,j,"3,547",0.69,0.88,9
unfavorable,j,"1,159",2.10,0.90,8
cleric,n,"2,300",1.06,0.85,5
drawer,n,"7,107",0.34,0.77,9
greed,n,"3,082",0.79,0.91,8
inversion,n,859,2.84,0.83,8
jeans,n,"9,793",0.25,0.86,9
referent,n,763,3.19,0.82,8
van,n,"26,970",0.09,0.93,8
dispute,v,"2,415",1.01,0.93,9
adapter,n,"1,004",2.42,0.71,3
enthusiast,n,"2,184",1.11,0.88,8
examiner,n,"3,126",0.78,0.87,9
rabbit,n,"6,487",0.38,0.86,9
tempo,n,"1,594",1.53,0.80,7
disguise,v,"2,700",0.90,0.92,9
frightening,j,"4,363",0.56,0.93,9
operative,j,"1,540",1.58,0.91,8
powerless,j,"1,777",1.37,0.91,8
chess,n,"3,086",0.79,0.82,8
dealings,n,"2,434",1.00,0.90,8
lime,n,"5,139",0.47,0.88,8
ensue,v,"1,758",1.38,0.93,9
expansive,j,"1,887",1.29,0.91,7
macroeconomic,j,831,2.92,0.84,5
alcoholism,n,"1,891",1.28,0.87,8
negative,n,"1,684",1.44,0.89,9
transistor,n,"1,062",2.28,0.74,5
apologize,v,"8,351",0.29,0.87,9
atrocity,n,"2,342",1.03,0.87,6
fundamentalism,n,"1,215",1.99,0.86,4
gum,n,"3,989",0.61,0.82,7
hospitality,n,"2,250",1.08,0.84,9
tester,n,"3,626",0.67,0.74,5
typology,n,713,3.40,0.87,7
empty,v,"4,287",0.57,0.91,8
propagate,v,"1,189",2.04,0.86,7
Taliban,n,5946,0.406928677556459,0.809012033166356,5
rename,v,"1,807",1.34,0.90,9
in-house,j,"1,574",1.54,0.90,9
rewarding,j,"1,832",1.32,0.94,9
cadet,n,"2,438",0.99,0.72,5
patriarch,n,"1,499",1.61,0.79,6
translator,n,"5,462",0.44,0.89,9
avert,v,"2,538",0.95,0.92,9
decentralized,j,961,2.51,0.90,9
preferable,j,"1,454",1.66,0.94,9
epistemology,n,788,3.06,0.82,7
heterogeneity,n,742,3.25,0.89,8
imprisonment,n,"1,634",1.48,0.88,6
peanut,n,"6,130",0.39,0.87,8
transcription,n,"1,042",2.32,0.86,7
for-profit,j,"1,451",1.66,0.76,8
unhealthy,j,"1,746",1.38,0.90,8
unreasonable,j,"1,800",1.34,0.90,8
cook,n,"16,147",0.15,0.89,9
invader,n,"1,641",1.47,0.87,7
pigment,n,"2,004",1.20,0.84,4
steroids,n,"3,310",0.73,0.76,4
nicely,r,"3,808",0.63,0.90,9
diffuse,v,"1,139",2.12,0.91,8
water,v,"3,378",0.71,0.84,7
arithmetic,n,"1,297",1.85,0.86,9
lava,n,"2,111",1.14,0.74,3
accustom,v,"2,537",0.95,0.95,9
chat,v,"5,201",0.46,0.92,9
multidisciplinary,j,821,2.93,0.90,8
tempting,j,"2,092",1.15,0.95,9
x-ray,j,830,2.89,0.74,3
connector,n,"1,144",2.10,0.73,4
Marxism,n,916,2.62236896544307,0.855510920754539,5
toxicity,n,"1,128",2.13,0.82,4
configure,v,"1,005",2.39,0.83,9
devoid,j,"1,634",1.47,0.93,8
ornament,n,"2,620",0.92,0.70,6
rogue,n,"2,262",1.06,0.81,5
self-report,n,743,3.23,0.85,5
spark,n,"4,330",0.55,0.90,9
warm-up,n,"1,620",1.48,0.85,7
interdependent,j,841,2.85,0.89,8
visionary,j,"1,924",1.24,0.89,9
caring,n,"1,501",1.60,0.81,7
cruelty,n,"2,244",1.07,0.81,7
diversification,n,993,2.41,0.88,8
facade,n,"2,513",0.95,0.85,7
insert,n,"1,371",1.75,0.65,4
crawl,v,"8,143",0.29,0.88,8
alarming,j,"2,485",0.96,0.94,9
Baptist,j,2844,0.840923068109332,0.803479402169195,5
horrible,j,"8,247",0.29,0.93,9
proficient,j,"1,206",1.98,0.86,8
fixation,n,"1,076",2.22,0.80,8
humiliation,n,"2,436",0.98,0.90,6
longing,n,"2,332",1.03,0.86,6
malpractice,n,"1,837",1.30,0.80,6
phosphorus,n,930,2.57,0.74,4
lecture,v,"2,396",1.00,0.93,9
third-party,j,"1,371",1.74,0.87,8
ammunition,n,"3,085",0.77,0.85,8
optimization,n,714,3.34,0.72,3
consequent,j,818,2.92,0.93,8
cleansing,n,"1,705",1.40,0.82,6
federalism,n,893,2.67,0.78,3
fitting,n,"1,627",1.47,0.80,5
hobby,n,"3,337",0.71,0.89,9
marathon,n,"3,520",0.68,0.83,8
passing,n,"3,255",0.73,0.92,8
pirate,n,"5,187",0.46,0.76,8
displaced,j,"1,591",1.50,0.87,8
blog,n,"11,265",0.21,0.86,8
twilight,n,"3,228",0.74,0.79,7
undercut,v,"1,834",1.30,0.91,7
repressive,j,"1,304",1.82,0.88,7
patriot,n,"4,480",0.53,0.86,6
supremacy,n,"1,253",1.90,0.89,6
accrue,v,"1,155",2.06,0.95,9
unavailable,j,"1,606",1.48,0.92,9
meadow,n,"5,069",0.47,0.85,9
skeptic,n,"2,056",1.15,0.90,8
soda,n,"5,292",0.45,0.85,9
statistic,n,"1,730",1.37,0.89,8
confused,j,"4,340",0.55,0.93,9
bout,n,"4,016",0.59,0.90,9
commandment,n,"1,502",1.58,0.79,6
dispatch,v,"2,685",0.88,0.88,8
forage,v,"1,323",1.79,0.76,4
addict,n,"3,865",0.61,0.85,9
produce,n,"3,059",0.77,0.88,9
uranium,n,"2,783",0.85,0.83,6
vantage,n,"1,866",1.27,0.92,8
loved,j,"3,314",0.71,0.88,8
rugged,j,"3,003",0.79,0.86,8
esteem,n,"1,286",1.84,0.90,8
flap,n,"2,377",0.99,0.74,5
oath,n,"3,978",0.59,0.87,8
parity,n,"1,184",2.00,0.85,8
planting,n,"2,749",0.86,0.85,6
full,r,"3,257",0.73,0.94,9
slow,r,"2,738",0.86,0.87,9
test-retest,j,674,3.50,0.85,4
asymmetry,n,817,2.89,0.87,7
cedar,n,"3,571",0.66,0.84,7
courtroom,n,"7,136",0.33,0.83,7
dictator,n,"3,260",0.72,0.87,7
sewer,n,"2,752",0.86,0.85,8
trailer,n,"7,210",0.33,0.82,6
half,r,"4,028",0.59,0.93,9
misunderstand,v,"2,169",1.09,0.93,9
approved,j,"1,577",1.49,0.87,9
attitudinal,j,741,3.18,0.88,7
prophetic,j,"1,138",2.07,0.80,5
detainee,n,"2,937",0.80,0.68,4
pasta,n,"6,913",0.34,0.77,5
adversely,r,"1,076",2.19,0.91,8
bomb,v,"5,637",0.42,0.88,8
re-establish,v,"1,553",1.52,0.92,8
notwithstanding,i,"1,105",2.13,0.90,8
engaging,j,"1,665",1.41,0.92,8
literate,j,"1,166",2.02,0.88,7
closing,n,"2,891",0.81,0.94,9
idol,n,"2,774",0.85,0.80,7
narcotic,n,"2,250",1.05,0.82,6
time-consuming,j,"1,479",1.59,0.90,9
troubling,j,"2,580",0.91,0.94,9
atlas,n,"1,565",1.50,0.80,8
femininity,n,"1,128",2.08,0.82,5
gravel,n,"4,423",0.53,0.78,7
inhibitor,n,"1,059",2.22,0.79,5
starter,n,"8,381",0.28,0.88,9
superior,n,"2,547",0.92,0.92,9
trawl,n,718,3.27,0.62,1
treat,n,"4,225",0.56,0.87,9
expend,v,"1,416",1.66,0.93,8
enjoyable,j,"1,907",1.23,0.91,8
pessimistic,j,"1,621",1.45,0.90,9
constructivist,n,751,3.12,0.80,6
exhibitor,n,"1,045",2.25,0.71,4
subculture,n,"1,046",2.24,0.86,7
afterwards,r,"4,322",0.54,0.94,8
neutralize,v,"1,448",1.62,0.92,9
coyote,n,"4,059",0.58,0.72,6
delusion,n,"1,558",1.50,0.73,6
plume,n,"1,930",1.21,0.77,7
princess,n,"6,498",0.36,0.88,9
wit,n,"4,124",0.57,0.92,9
calm,v,"7,085",0.33,0.93,9
park,v,"9,633",0.24,0.89,9
poise,v,"3,574",0.66,0.92,9
refute,v,"1,310",1.79,0.93,8
Bosnian,j,3707,0.630984993927267,0.764696220066753,6
sighting,n,"1,952",1.20,0.75,4
distance,v,"1,404",1.67,0.91,6
soak,v,"5,711",0.41,0.87,8
